Time,Power,Distance,Gain
0.099996,805.0,3.653786862520476,-0.7097367541362161
0.100246,801.0,3.6792794184728574,-0.7221628612508019
0.10049599999999999,802.0,3.704771974425238,-0.7190496617813079
0.100746,795.0,3.730264530377619,-0.7409363745248045
0.100996,790.0,3.7557570863300005,-0.7567059140324756
0.101246,791.0,3.781249642282381,-0.7535428311727692
0.1014959,786.0,3.806732001212381,-0.7694045229656887
0.1017459,780.0,3.8322245571647624,-0.788592769925449
0.1019959,781.0,3.857717113117143,-0.7853829308241195
0.1022459,791.0,3.883209669069524,-0.7535428311727692
0.1024959,801.0,3.908702225021904,-0.7221628612508019
0.1027459,802.0,3.934194780974286,-0.7190496617813079
0.10299589999999999,793.0,3.9596873369266663,-0.7472304545328017
0.1032459,788.0,3.9851798928790476,-0.7630459359473933
0.1034959,780.0,4.010672448831429,-0.788592769925449
0.1037458,772.0,4.036154807761429,-0.8144437376729654
0.1039958,774.0,4.061647363713809,-0.8079520868891209
0.1042458,773.0,4.087139919666191,-0.811195486420483
0.1044958,772.0,4.112632475618572,-0.8144437376729654
0.1047458,778.0,4.1381250315709535,-0.7950267175054695
0.1049958,776.0,4.1636175875233326,-0.8014797851670296
0.1052458,771.0,4.189110143475714,-0.8176968551834553
0.1054958,778.0,4.214602699428094,-0.7950267175054695
0.1057458,767.0,4.240095255380476,-0.8307582808416338
0.1059958,759.0,4.265587811332858,-0.8571192153714319
0.1062458,764.0,4.291080367285238,-0.8406061679200606
0.1064957,761.0,4.3165627262152375,-0.8504989198890542
0.1067457,763.0,4.342055282167619,-0.8438987467577204
0.1069957,762.0,4.36754783812,-0.8471963256776303
0.1072457,761.0,4.393040394072381,-0.8504989198890542
0.1074957,754.0,4.418532950024762,-0.8737587998124201
0.1077457,748.0,4.444025505977144,-0.8938960847514552
0.1079957,741.0,4.469518061929524,-0.9176280676402288
0.1082457,732.0,4.495010617881905,-0.948526757176621
0.1084957,728.0,4.520503173834286,-0.9624019124573008
0.1087456,737.0,4.545985532764286,-0.931306567473593
0.1089956,747.0,4.571478088716666,-0.8972705297237251
0.1092456,752.0,4.596970644669048,-0.8804505001805912
0.1094956,754.0,4.622463200621428,-0.8737587998124201
0.1097456,756.0,4.647955756573809,-0.8670876575320592
0.1099956,747.0,4.673448312526189,-0.8972705297237251
0.1102456,736.0,4.698940868478571,-0.9347396979882536
0.11049560000000001,738.0,4.724433424430953,-0.9278788562230621
0.1107456,735.0,4.749925980383333,-0.938178264930062
0.1109956,734.0,4.775418536335715,-0.9416222855436995
0.1112456,740.0,4.8009110922880955,-0.9210396232675465
0.1114955,732.0,4.826393451218095,-0.948526757176621
0.1117455,723.0,4.851886007170477,-0.9798714699374229
0.1119955,730.0,4.877378563122857,-0.9554532524975574
0.1122455,736.0,4.902871119075238,-0.9347396979882536
0.1124955,735.0,4.928363675027618,-0.938178264930062
0.1127455,734.0,4.95385623098,-0.9416222855436995
0.11299550000000001,728.0,4.979348786932381,-0.9624019124573008
0.1132455,722.0,5.004841342884761,-0.9833823101444851
0.1134955,720.0,5.030333898837143,-0.9904210655806968
0.1137455,718.0,5.055826454789523,-0.9974827111256717
0.1139954,713.0,5.081308813719524,-1.015237953027037
0.1142454,716.0,5.1068013696719055,-1.0045673961430373
0.1144954,714.0,5.132293925624285,-1.0116752714631578
0.1147454,716.0,5.157786481576667,-1.0045673961430373
0.1149954,725.0,5.183279037529047,-0.9728667727694735
0.1152454,729.0,5.208771593481429,-0.958924803035331
0.11549540000000001,735.0,5.234264149433811,-0.938178264930062
0.1157454,730.0,5.259756705386191,-0.9554532524975574
0.1159954,721.0,5.285249261338572,-0.986898835877448
0.11624530000000001,705.0,5.310731620268571,-1.0439518099400837
0.1164953,702.0,5.336224176220952,-1.0548181559740768
0.1167453,704.0,5.361716732173333,-1.0475678867941658
0.1169953,706.0,5.387209288125714,-1.0403417448022647
0.1172453,700.0,5.412701844078096,-1.0620927139972467
0.11749530000000001,693.0,5.4381944000304765,-1.0877473141200649
0.1177453,701.0,5.463686955982857,-1.0584523887133803
0.11799530000000001,712.0,5.489179511935238,-1.0188064894024054
0.1182453,694.0,5.514672067887619,-1.0840637622630447
0.1184953,689.0,5.540164623840001,-1.1025443268635906
0.1187453,689.0,5.565657179792381,-1.1025443268635906
0.1189952,689.0,5.591139538722381,-1.1025443268635906
0.1192452,682.0,5.616632094674762,-1.1286842319493777
0.1194952,688.0,5.642124650627141,-1.1062593887373007
0.1197452,691.0,5.667617206579523,-1.095133216649755
0.11999520000000001,687.0,5.693109762531905,-1.1099808174159118
0.1202452,687.0,5.718602318484285,-1.1099808174159118
0.12049520000000001,689.0,5.744094874436667,-1.1025443268635906
0.1207452,681.0,5.7695874303890475,-1.1324443244939313
0.1209952,674.0,5.795079986341428,-1.1589488721354233
0.1212452,669.0,5.820572542293809,-1.1780807364955124
0.1214951,675.0,5.846054901223809,-1.1551426438821002
0.1217451,677.0,5.871547457176191,-1.147550144138868
0.1219951,671.0,5.897040013128571,-1.1704077514604103
0.1222451,670.0,5.9225325690809525,-1.1742408548795977
0.12249510000000001,671.0,5.948025125033334,-1.1704077514604103
0.12274510000000001,668.0,5.973517680985716,-1.1819274203228216
0.1229951,669.0,5.999010236938095,-1.1780807364955124
0.1232451,671.0,6.024502792890476,-1.1704077514604103
0.1234951,673.0,6.049995348842858,-1.162761783787401
0.12374500000000001,663.0,6.0754777077728574,-1.2012637221442577
0.12399500000000001,658.0,6.100970263725238,-1.220773756046115
0.12424499999999998,656.0,6.126462819677617,-1.2286271173644083
0.124495,655.0,6.151955375629999,-1.2325644747119733
0.124745,660.0,6.177447931582381,-1.212948694925783
0.12499500000000001,652.0,6.202940487534763,-1.2444195646194594
0.12524500000000002,642.0,6.228433043487144,-1.2844105965953632
0.125495,641.0,6.253925599439523,-1.2884505074354067
0.125745,647.0,6.279418155391904,-1.2643230197993365
0.125995,649.0,6.304910711344286,-1.256339732496253
0.126245,644.0,6.330403267296668,-1.2763532533674502
0.12649490000000002,642.0,6.355885626226668,-1.2844105965953632
0.1267449,635.0,6.381378182179046,-1.3128490934768253
0.1269949,626.0,6.406870738131428,-1.3499688180817597
0.1272449,627.0,6.432363294083809,-1.345812930021849
0.1274949,629.0,6.45785585003619,-1.337524939387136
0.12774490000000002,631.0,6.483348405988572,-1.3292684617900539
0.1279949,629.0,6.508840961940951,-1.337524939387136
0.1282449,630.0,6.534333517893333,-1.3333927764435685
